id,lat,lon,rooms,bedrooms,bathrooms,surface_total,surface_covered,es_mensual,l1_Argentina,l1_Brasil,l1_Estados Unidos,l1_Uruguay,l2_Bs.As. G.B.A. Zona Norte,l2_Bs.As. G.B.A. Zona Oeste,l2_Bs.As. G.B.A. Zona Sur,l2_Buenos Aires Costa Atlántica,l2_Buenos Aires Interior,l2_Canelones,l2_Capital Federal,l2_Catamarca,l2_Chaco,l2_Chubut,l2_Colonia,l2_Corrientes,l2_Córdoba,l2_Entre Ríos,l2_Florida,l2_Formosa,l2_Jujuy,l2_La Pampa,l2_La Rioja,l2_Maldonado,l2_Maryland,l2_Mendoza,l2_Miami,l2_Michigan,l2_Misiones,l2_Montevideo,l2_Neuquén,l2_Pennsylvania,l2_Rocha,l2_Río Negro,l2_Salta,l2_San Juan,l2_San Luis,l2_Santa Catarina,l2_Santa Cruz,l2_Santa Fe,l2_Santiago Del Estero,l2_Tierra Del Fuego,l2_Tucumán,PROB
cbNMPf3keHMdyp4FqxX97A==,-34.40264439999999,-58.66847760000001,-1.0,5.0,5.0,360.0,360.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
eYrvmPSEA5nuROocqgmr0A==,-34.426697100000005,-58.8350088,-1.0,4.0,5.0,462.0,357.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
mhAVbT6h3Fr4P52krz4S6g==,-34.5086734,-58.5014544,6.0,-1.0,3.0,170.0,240.45983488872938,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6551724137931034
ZnYz57KHHl/ShA/4sLejmg==,-34.466888299999994,-58.56028520000001,5.0,4.0,3.0,830.0,360.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
wLsYqxJBlL1ao/8JnsaFtg==,-34.362151603899996,-58.5083173593,5.0,4.0,3.0,527.8405683367065,240.45983488872938,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7112299465240641
CMU+ldpHaVhMCpX81D49ug==,-34.636771029853726,-59.37843160735844,4.0,-1.0,4.0,454.0,296.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4859154929577465
GfNTxMElOLiZQWtfhVOA7w==,-34.4846032,-58.5675017,-1.0,3.0,3.0,1287.0,300.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312581063553826
qry8oq96kyxhrdy06XLWzw==,-34.89506531,-55.24515152,3.0,-1.0,3.0,200.0,230.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7192982456140351
WOgH/05/bkTKfzAKHC68vQ==,-34.5893294,-58.51345870000001,-1.0,4.0,3.0,145.0,100.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5283018867924528
JxSS49yCEDx5SJy/LlPm7w==,-34.645283,-58.525925,4.0,-1.0,-1.0,99.0,240.45983488872938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47058823529411764
Laba9aqC/blUUPfFfQ7UFQ==,-34.591157,-59.1366083,4.0,-1.0,2.0,250.0,250.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
bpEGUg+3c5HjtLW55KS77Q==,-34.7760167,-58.64114470000001,6.0,3.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4049586776859504
2I10AcRro1MXL4lvLg+7ig==,-34.3393447916,-58.7302329162,-1.0,3.0,3.0,527.8405683367065,1000.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6579804560260586
+sOZz6UPxj50sr4Uq6vNdA==,-34.739343299999994,-58.3996062,4.0,3.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8783783783783784
eU7fvy2j/1+d/2OHhwk7QA==,-34.636771029853726,-59.37843160735844,-1.0,3.0,4.0,225.0,206.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42487046632124353
k2RZhVUo5QqAwZdCXSuP0Q==,-31.4746459,-64.1643596,-1.0,-1.0,2.0,400.0,400.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7794117647058824
y5Tp5kUu2TEsD3uvDpCQAg==,-34.636771029853726,-59.37843160735844,-1.0,-1.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
Y21b2rkmLkj6AHGHRaTScQ==,-34.741778000000004,-58.404716,1.0,0.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
kFHiGfXLlgBwBlBpnoDNKg==,-34.5308036,-58.4824603,5.0,-1.0,4.0,527.8405683367065,130.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4358974358974359
Mu/gOmHHDS1ozMcKs/9JoA==,-34.5008923,-58.4890589,5.0,-1.0,2.0,420.0,420.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9574468085106383
SBUCmRvdpKGJNgkVSgYw5g==,-31.4854525,-64.224083,5.0,2.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
op6b6zGJ/lZ7Up5ExYo/5Q==,-34.9130823,-57.9294249,-1.0,-1.0,4.0,370.0,370.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6736401673640168
a001EIOGWXRao7d1jaj6xA==,-34.619488,-58.46564100000001,4.0,3.0,2.0,285.0,268.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47058823529411764
W+L0D6TFdhTbMwHJ/duZxA==,-34.636771029853726,-59.37843160735844,-1.0,4.0,3.0,637.0,307.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
2xeEhCVkKBRcYtjo7opmxg==,-34.3888678614,-58.8709486102,-1.0,4.0,4.0,527.8405683367065,315.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
t87VixjuUqj1ptApnD4XlQ==,-34.6347388,-58.47981310000001,-1.0,4.0,3.0,257.0,190.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35260115606936415
2vZQDDmG0ujl4E3CjueE3g==,-34.636771029853726,-59.37843160735844,5.0,4.0,2.0,305.0,275.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6298200514138818
AtOtGjELS34KF6RocrVhzQ==,-34.44357670000001,-58.7473431,-1.0,4.0,4.0,293.0,258.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
vvpgIDROQ2q3kWcO9/ukpQ==,-34.819945700000005,-58.39052420000001,4.0,3.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
xwxVH0g0ZiDMnTpKdPZYeQ==,-34.636771029853726,-59.37843160735844,-1.0,4.0,4.0,527.8405683367065,245.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695067264573991
0+2OuZj2v1TpTByDeKusuA==,-34.523938,-58.47974,7.0,5.0,6.0,750.0,380.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
u7Kl/LJ2LISEQbHTblhIjw==,-34.4364176808,-58.645045822,-1.0,4.0,3.0,706.0,255.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312581063553826
Aca7t8e4itfhAMV+UlG7Fg==,-31.2993578,-64.23693109999999,4.0,-1.0,4.0,527.8405683367065,420.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6579804560260586
p4K2PBBht4bjyeZtuSYcKQ==,-34.5951542927,-58.6395476203,6.0,4.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889090909090909
msS7U6jppdQ/68O3dZmKZQ==,-37.167510871,-56.9051183804,7.398545525749032,-1.0,4.0,398.0,398.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6736401673640168
4PN77VTBrWv/5c/0hc7FRA==,-37.9890499,-57.569648,-1.0,-1.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
liMN1Ux0zOnwgeDu52WGbw==,-31.2909263296,-64.285051725,-1.0,-1.0,4.0,509.0,509.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6579804560260586
X+jUMxepRBtcIcXiGSA11Q==,-34.4062914383,-58.660624092,-1.0,4.0,5.0,670.0,550.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
L8Mas4r40epMafGamkpKpQ==,-31.355852,-64.328007,-1.0,4.0,4.0,1935.0,530.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6579804560260586
9QWekSu5gRLOXxhrg/YxVQ==,-34.4365946537,-58.645045822,4.0,4.0,3.0,507.0,198.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9201520912547528
NWic90hwJd6252NWTpo6gQ==,-34.821451,-58.269575,6.0,3.0,4.0,320.0,172.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4358974358974359
0hhrdZNisbXLaa3vElxV/A==,-34.4911091,-58.5093158,4.0,-1.0,-1.0,212.0,212.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875
b36eF9wqhMDl0K9N3q44og==,-37.9875052,-57.5995247,-1.0,-1.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
KnEmMwM5r3XqBkkscv4SiA==,-32.94921383,-60.71118907,-1.0,-1.0,1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3895705521472393
x50OOf49Hh3ezvfxcUZbCg==,-34.897934,-58.499236,7.398545525749032,5.0,6.501090329668866,1680.0,738.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8761061946902655
76Ga15cuHIb8t1ww8J+S9w==,-34.445328,-58.544941,4.0,3.0,1.0,322.0,150.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4485294117647059
JD+A5CLVJ+rKIcWPIip3Xg==,-34.5780508,-58.4024993,-1.0,4.0,4.0,350.0,350.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
UqfHvCB0flSsiXPANs0xqA==,-34.319327033,-58.5700412714,1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8881118881118881
6utzkrNDC1LFjxM3+HxWHw==,-34.4020737,-58.6611306,4.0,3.0,3.0,281.0,281.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312581063553826
vhlhTBR9YoX1SbJ504PerA==,-34.636771029853726,-59.37843160735844,-1.0,3.0,4.0,488.0,270.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
AicbY875CUoF68J+mW3IYg==,-34.4194080049,-58.6683825287,-1.0,3.0,3.0,225.0,183.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6688311688311688
120U3Tf/WpTcsdeAXXGQMA==,-35.11081696,-58.08956528,-1.0,-1.0,6.501090329668866,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8686868686868687
Ipzld58D0IsEK5MDzHknWg==,-34.636771029853726,-59.37843160735844,-1.0,4.0,3.0,502.0,305.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
VZ7fkSrzh9hdtnpcRsa/XQ==,-24.754647,-65.469596,7.398545525749032,5.0,6.0,1317.0,400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6579804560260586
rFRFAAExXk1vQKKUpVxF7A==,-34.636771029853726,-59.37843160735844,5.0,-1.0,4.0,527.8405683367065,420.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
NtkFK9i4L6/rhMJYY8+pUw==,-34.519016,-58.4814471,3.0,2.0,2.0,180.0,180.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48717948717948717
iW7t6RsS2etuMnLcVUaH8w==,-38.015,-57.559,-1.0,-1.0,1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
gw28p5LZdRiWoDlZlyWKcA==,-34.6028951,-58.4467432,-1.0,5.0,3.0,388.0,240.45983488872938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122449
ifescm+jsxnRoS+4hbSMAQ==,-34.636771029853726,-59.37843160735844,-1.0,5.0,2.0,400.0,220.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5526315789473685
LvolEoK0FpR80egENFTQcw==,-34.9053754248,-58.0715735799,6.0,4.0,3.0,1350.0,450.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6736401673640168
JCSVRRXH5M5vZJBypYeOUg==,-34.76773729999999,-58.4008545,6.0,5.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7237569060773481
DT848QkmShBgo3iJVyvDBw==,-34.4147262796,-58.65714611,-1.0,4.0,4.0,719.0,354.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
Ob4AfXs7lWNM3HjERspG/Q==,-34.636771029853726,-59.37843160735844,4.0,3.0,2.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8905109489051095
KI2p0rxIFiqMQlE4D2VzTg==,-34.7557550426,-58.2827827466,-1.0,4.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6397058823529411
BEotTirLC3dweYi0fDKCsA==,-37.8242206,-57.5073328,-1.0,-1.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
iVituM4vjVy0lObOWn65Zg==,39.3169223539,-76.5765349511,4.0,-1.0,1.0,527.8405683367065,240.45983488872938,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
ANkWeb/QCzhlFTKbAPaQfQ==,-34.636771029853726,-59.37843160735844,7.0,4.0,2.0,190.0,240.45983488872938,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6298200514138818
XxAj8UdGDp7onlAJ4PL6dQ==,-34.636771029853726,-59.37843160735844,-1.0,3.0,3.0,567.0,225.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621414913957935
o63plU0vEOkL6WXDcJPyxA==,-34.4947884,-58.93251310000001,6.0,5.0,-1.0,527.8405683367065,490.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8881118881118881
xVOrGDcgTCGlaxARXYicmQ==,-34.7374263,-58.43695570000001,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
XMXovM7O+hK1Aw5j7VXuqA==,-32.97834778,-68.87644958,5.0,-1.0,5.0,1000.0,470.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6579804560260586
5OZ9IBLCI08nE8r9NCMx5w==,-34.742741379,-58.2075062046,4.0,3.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5689655172413793
GPwWKfxglA3t+QZI1MocgQ==,-34.636771029853726,-59.37843160735844,-1.0,3.0,4.0,550.0,200.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42487046632124353
usDb0RTo0yjf0jvMCX/Ydw==,-34.3895384383,-58.7023963845,-1.0,3.0,3.0,197.0,197.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4098360655737705
ztQoz9fPOHQ8wEyBCm9mdg==,-34.5851843,-58.7042478,-1.0,3.0,4.0,1250.0,300.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312581063553826
2cMriTjm+jsUSB//gROjRA==,-32.935408,-60.65219499999999,7.0,4.0,5.0,252.0,400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8602941176470589
r44GPgOgJ9JLTZuuStCg/Q==,-34.636771029853726,-59.37843160735844,-1.0,4.0,6.0,1262.0,400.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
E5cSjEbWzfXtSKbvBy3f4g==,-34.5932724106,-58.436995606800004,-1.0,3.0,1.0,286.0,160.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8492063492063492
sZzdMVhkVanYcrOiiZqGaA==,-34.4424485,-58.540503,-1.0,4.0,5.0,600.0,312.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312581063553826
6kfuA17ORhi3C7872C9gCw==,-34.395569,-58.738707,5.0,4.0,3.0,600.0,257.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724907063197026
t4l0pcVIlyP6UH0UlpcPJQ==,-34.84281120420783,-55.468859424850095,-1.0,4.0,4.0,200.0,200.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9824561403508771
DU3xsdVTJmDjwPGEr6M+7Q==,-38.0943972,-57.5605628,-1.0,-1.0,1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
FYdX20YeRlcQ5q9jI+ek6g==,-34.3905722813,-58.712846296,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8881118881118881
VjxTySM5lJsUi0xOuTq6dw==,-34.517731299999994,-58.4953534,4.0,3.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6551724137931034
